Market,ST,MSA,CC Rate,SF/Cap,Med HHI,Sup Gr%,SF Dev,Tax,Crime,Ind Basis,Exit CO,Exit Stab,Yld/Basis,Sc:Rate,Sc:Sat,Sc:HHI,Sc:Grw,Sc:Tax,Sc:Crm,Sc:Bas,Sc:Exit,Score,Rank,Tier
"Nashotah, WI",WI,"Milwaukee-Waukesha, WI",1.47,12.41,125677,,,0.0257,3400,85,83,118,0.20752941176470588,0.541,0.11699999999999999,0.797,,0.237,0.41300000000000003,0.776,0.135,,,
"Bayside, WI",WI,"Milwaukee-Waukesha, WI",1.45,7.54,110822,,,0.0257,3400,85,83,118,0.20470588235294115,0.525,0.41400000000000003,0.671,,0.237,0.41300000000000003,0.776,0.135,,,
"Hartland, WI",WI,"Milwaukee-Waukesha, WI",1.43,10.41,130499,0.0358,18560,0.0257,3400,85,83,118,0.20188235294117648,0.502,0.19899999999999995,0.838,0.8069999999999999,0.237,0.41300000000000003,0.776,0.135,0.44225000000000003,1700,D
"Merton, WI",WI,"Milwaukee-Waukesha, WI",1.43,9.75,127018,0.0397,18560,0.0257,3400,85,83,118,0.20188235294117648,0.502,0.23399999999999999,0.808,0.782,0.237,0.41300000000000003,0.776,0.135,0.4465,1681,D
"Oak Creek, WI",WI,"Milwaukee-Waukesha, WI",1.43,7.55,88402,,,0.0257,3400,85,83,118,0.20188235294117648,0.502,0.41300000000000003,0.393,,0.237,0.41300000000000003,0.776,0.135,,,
"Oconomowoc, WI",WI,"Milwaukee-Waukesha, WI",1.4,17.06,111843,,,0.0257,3400,85,83,118,0.19764705882352937,0.476,0.04300000000000004,0.682,,0.237,0.41300000000000003,0.776,0.135,,,
"South Milwaukee, WI",WI,"Milwaukee-Waukesha, WI",1.4,8.83,82046,,,0.0257,3400,85,83,118,0.19764705882352937,0.476,0.29900000000000004,0.306,,0.237,0.41300000000000003,0.776,0.135,,,
"Cudahy, WI",WI,"Milwaukee-Waukesha, WI",1.35,6.83,67677,,,0.0257,3400,85,83,118,0.19058823529411767,0.418,0.492,0.12,,0.237,0.41300000000000003,0.776,0.135,,,
"Hales Corners, WI",WI,"Milwaukee-Waukesha, WI",1.35,4.31,90052,0.0767,59640,0.0257,3400,85,83,118,0.19058823529411767,0.418,0.8180000000000001,0.419,0.591,0.237,0.41300000000000003,0.776,0.135,0.5175,1188,C
"Thiensville, WI",WI,"Milwaukee-Waukesha, WI",1.33,12.52,111031,0.0389,33707,0.0257,3400,85,83,118,0.18776470588235294,0.396,0.11299999999999999,0.674,0.788,0.237,0.41300000000000003,0.776,0.135,0.39470000000000005,1905,D
"St. Francis, WI",WI,"Milwaukee-Waukesha, WI",1.33,5.5,64645,,,0.0257,3400,85,83,118,0.18776470588235294,0.396,0.6699999999999999,0.089,,0.237,0.41300000000000003,0.776,0.135,,,
"Greendale, WI",WI,"Milwaukee-Waukesha, WI",1.32,4.86,79766,0.0491,59640,0.0257,3400,85,83,118,0.18635294117647058,0.383,0.755,0.275,0.737,0.237,0.41300000000000003,0.776,0.135,0.4979999999999999,1345,C
"Waukesha, WI",WI,"Milwaukee-Waukesha, WI",1.32,9.94,97034,0.0109,11700,0.0257,3400,85,83,118,0.18635294117647058,0.383,0.22199999999999998,0.509,0.967,0.237,0.41300000000000003,0.776,0.135,0.4146,1833,D
"West Bend, WI",WI,"Milwaukee-Waukesha, WI",1.31,16.86,86635,,,0.0257,3400,85,83,118,0.18494117647058825,0.376,0.04500000000000004,0.369,,0.237,0.41300000000000003,0.776,0.135,,,
"Greenfield, WI",WI,"Milwaukee-Waukesha, WI",1.29,5.69,75727,0.0634,104006,0.0257,3400,85,83,118,0.18211764705882352,0.355,0.645,0.22,0.653,0.237,0.41300000000000003,0.776,0.135,0.4634500000000001,1602,C
"Jackson, WI",WI,"Milwaukee-Waukesha, WI",1.28,37.46,98494,,,0.0257,3400,85,83,118,0.18070588235294116,0.342,0.0020000000000000018,0.529,,0.237,0.41300000000000003,0.776,0.135,,,
"Pewaukee, WI",WI,"Milwaukee-Waukesha, WI",1.28,7.74,109586,0.0459,30260,0.0257,3400,85,83,118,0.18070588235294116,0.342,0.395,0.659,0.751,0.237,0.41300000000000003,0.776,0.135,0.43770000000000003,1720,D
"West Milwaukee, WI",WI,"Milwaukee-Waukesha, WI",1.27,5.05,63962,0.0186,44366,0.0257,3400,85,83,118,0.17929411764705883,0.334,0.732,0.082,0.918,0.237,0.41300000000000003,0.776,0.135,0.48300000000000004,1474,C
"West Allis, WI",WI,"Milwaukee-Waukesha, WI",1.27,4.72,67641,0.0222,44366,0.0257,3400,85,83,118,0.17929411764705883,0.334,0.771,0.12,0.893,0.237,0.41300000000000003,0.776,0.135,0.49145000000000005,1410,C
"Milwaukee, WI",WI,"Milwaukee-Waukesha, WI",1.27,5.06,61543,,,0.0257,3400,85,83,118,0.17929411764705883,0.334,0.73,0.063,,0.237,0.41300000000000003,0.776,0.135,,,
"Lannon, WI",WI,"Milwaukee-Waukesha, WI",1.26,11.48,116804,,,0.0257,3400,85,83,118,0.1778823529411765,0.323,0.14900000000000002,0.727,,0.237,0.41300000000000003,0.776,0.135,,,
"Germantown, WI",WI,"Milwaukee-Waukesha, WI",1.23,14.45,105711,,,0.0257,3400,85,83,118,0.1736470588235294,0.291,0.06999999999999995,0.613,,0.237,0.41300000000000003,0.776,0.135,,,
"Wauwatosa, WI",WI,"Milwaukee-Waukesha, WI",1.22,5.11,63372,0.02,44366,0.0257,3400,85,83,118,0.17223529411764707,0.284,0.724,0.076,0.909,0.237,0.41300000000000003,0.776,0.135,0.47065000000000007,1557,C
"Menomonee Falls, WI",WI,"Milwaukee-Waukesha, WI",1.21,14.01,102768,,,0.0257,3400,85,83,118,0.1708235294117647,0.274,0.07899999999999996,0.582,,0.237,0.41300000000000003,0.776,0.135,,,
"Sussex, WI",WI,"Milwaukee-Waukesha, WI",1.2,11.47,122207,0.0287,18560,0.0257,3400,85,83,118,0.16941176470588235,0.262,0.15000000000000002,0.771,0.852,0.237,0.41300000000000003,0.776,0.135,0.38335,1943,D
"Mequon, WI",WI,"Milwaukee-Waukesha, WI",1.2,11.91,109077,0.038,33707,0.0257,3400,85,83,118,0.16941176470588235,0.262,0.134,0.651,0.793,0.237,0.41300000000000003,0.776,0.135,0.3712,1983,D
"Richfield, WI",WI,"Milwaukee-Waukesha, WI",1.19,25.27,112263,,,0.0257,3400,85,83,118,0.16799999999999998,0.254,0.013000000000000012,0.685,,0.237,0.41300000000000003,0.776,0.135,,,
"Mukwonago, WI",WI,"Milwaukee-Waukesha, WI",1.18,14.72,120902,,,0.0257,3400,85,83,118,0.16658823529411765,0.243,0.06699999999999995,0.76,,0.237,0.41300000000000003,0.776,0.135,,,
"Wales, WI",WI,"Milwaukee-Waukesha, WI",1.18,18.66,136104,0.028,16005,0.0257,3400,85,83,118,0.16658823529411765,0.243,0.03300000000000003,0.866,0.857,0.237,0.41300000000000003,0.776,0.135,0.36115,2021,E
"Brown Deer, WI",WI,"Milwaukee-Waukesha, WI",1.17,9.07,87385,0.0249,33707,0.0257,3400,85,83,118,0.16517647058823529,0.233,0.28300000000000003,0.377,0.878,0.237,0.41300000000000003,0.776,0.135,0.38575,1937,D
"Fox Point, WI",WI,"Milwaukee-Waukesha, WI",1.16,9.59,93204,,,0.0257,3400,85,83,118,0.16376470588235292,0.226,0.245,0.461,,0.237,0.41300000000000003,0.776,0.135,,,
"Brookfield, WI",WI,"Milwaukee-Waukesha, WI",1.14,15.42,113278,0.0252,44366,0.0257,3400,85,83,118,0.16094117647058823,0.208,0.05900000000000005,0.696,0.876,0.237,0.41300000000000003,0.776,0.135,0.3518,2046,E
"New Berlin, WI",WI,"Milwaukee-Waukesha, WI",1.12,8.41,95797,0.0372,44366,0.0257,3400,85,83,118,0.15811764705882356,0.188,0.33199999999999996,0.491,0.7989999999999999,0.237,0.41300000000000003,0.776,0.135,0.3883,1934,D
"Elm Grove, WI",WI,"Milwaukee-Waukesha, WI",1.11,7.58,93746,0.0265,44366,0.0257,3400,85,83,118,0.15670588235294117,0.18,0.41000000000000003,0.466,0.868,0.237,0.41300000000000003,0.776,0.135,0.40449999999999997,1864,D
"Port Washington, WI",WI,"Milwaukee-Waukesha, WI",1.1,32.06,83179,,,0.0257,3400,85,83,118,0.15529411764705883,0.169,0.0040000000000000036,0.324,,0.237,0.41300000000000003,0.776,0.135,,,
"Shorewood, WI",WI,"Milwaukee-Waukesha, WI",1.1,5.58,63766,,,0.0257,3400,85,83,118,0.15529411764705883,0.169,0.6599999999999999,0.08,,0.237,0.41300000000000003,0.776,0.135,,,
"Saukville, WI",WI,"Milwaukee-Waukesha, WI",1.1,20.92,92598,,,0.0257,3400,85,83,118,0.15529411764705883,0.169,0.02400000000000002,0.451,,0.237,0.41300000000000003,0.776,0.135,,,
"River Hills, WI",WI,"Milwaukee-Waukesha, WI",1.08,10.28,82071,,,0.0257,3400,85,83,118,0.15247058823529414,0.151,0.20599999999999996,0.307,,0.237,0.41300000000000003,0.776,0.135,,,
"Butler, WI",WI,"Milwaukee-Waukesha, WI",1.07,5.56,82578,,,0.0257,3400,85,83,118,0.15105882352941177,0.144,0.663,0.314,,0.237,0.41300000000000003,0.776,0.135,,,
"Belgium, WI",WI,"Milwaukee-Waukesha, WI",1.05,12.56,85557,,,0.0257,3400,85,83,118,0.14823529411764708,0.127,0.11199999999999999,0.356,,0.237,0.41300000000000003,0.776,0.135,,,
"Whitefish Bay, WI",WI,"Milwaukee-Waukesha, WI",1.04,4.81,67463,,,0.0257,3400,85,83,118,0.1468235294117647,0.116,0.761,0.117,,0.237,0.41300000000000003,0.776,0.135,,,
"Grafton, WI",WI,"Milwaukee-Waukesha, WI",1.03,18.34,100961,,,0.0257,3400,85,83,118,0.14541176470588235,0.111,0.03400000000000003,0.561,,0.237,0.41300000000000003,0.776,0.135,,,
"Lisbon, WI",WI,"Milwaukee-Waukesha, WI",0.99,14.06,117390,,,0.0257,3400,85,83,118,0.13976470588235293,0.084,0.07699999999999996,0.732,,0.237,0.41300000000000003,0.776,0.135,,,
"Glendale, WI",WI,"Milwaukee-Waukesha, WI",0.98,5.79,66677,,,0.0257,3400,85,83,118,0.1383529411764706,0.078,0.633,0.108,,0.237,0.41300000000000003,0.776,0.135,,,
"Fredonia, WI",WI,"Milwaukee-Waukesha, WI",0.96,22.03,89162,,,0.0257,3400,85,83,118,0.13552941176470587,0.066,0.02100000000000002,0.405,,0.237,0.41300000000000003,0.776,0.135,,,
"Waubeka, WI",WI,"Milwaukee-Waukesha, WI",0.96,19.74,90242,,,0.0257,3400,85,83,118,0.13552941176470587,0.066,0.029000000000000026,0.422,,0.237,0.41300000000000003,0.776,0.135,,,
"Cedarburg, WI",WI,"Milwaukee-Waukesha, WI",0.93,11.33,109251,,,0.0257,3400,85,83,118,0.13129411764705884,0.053,0.15400000000000003,0.654,,0.237,0.41300000000000003,0.776,0.135,,,
"Eagle, WI",WI,"Milwaukee-Waukesha, WI",0.8,10.46,121956,,,0.0257,3400,85,83,118,0.11294117647058825,0.018,0.19599999999999995,0.769,,0.237,0.41300000000000003,0.776,0.135,,,
"North Prairie, WI",WI,"Milwaukee-Waukesha, WI",0.8,9.73,132092,,,0.0257,3400,85,83,118,0.11294117647058825,0.018,0.235,0.843,,0.237,0.41300000000000003,0.776,0.135,,,
"Slinger, WI",WI,"Milwaukee-Waukesha, WI",0.74,23.67,92446,,,0.0257,3400,85,83,118,0.1044705882352941,0.01,0.016000000000000014,0.449,,0.237,0.41300000000000003,0.776,0.135,,,
"Big Bend, WI",WI,"Milwaukee-Waukesha, WI",0.7,10.07,114458,,,0.0257,3400,85,83,118,0.09882352941176469,0.006,0.21499999999999997,0.707,,0.237,0.41300000000000003,0.776,0.135,,,
"Hartford, WI",WI,"Milwaukee-Waukesha, WI",0.69,13.37,88504,,,0.0257,3400,85,83,118,0.09741176470588235,0.006,0.09299999999999997,0.394,,0.237,0.41300000000000003,0.776,0.135,,,
"Kewaskum, WI",WI,"Milwaukee-Waukesha, WI",0.45,19.23,106882,,,0.0257,3400,85,83,118,0.06352941176470589,0,0.030000000000000027,0.627,,0.237,0.41300000000000003,0.776,0.135,,,
"Allenton, WI",WI,"Milwaukee-Waukesha, WI",,22.25,109886,,,0.0257,3400,85,83,118,,,0.020000000000000018,0.662,,0.237,0.41300000000000003,0.776,0.135,,,
"Newburg, WI",WI,"Milwaukee-Waukesha, WI",,7.81,92078,,,0.0257,3400,85,83,118,,,0.388,0.444,,0.237,0.41300000000000003,0.776,0.135,,,
"Monticello, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",2.83,24.09,105784,,,0.0238,2800,115,136,195,0.29530434782608694,0.964,0.015000000000000013,0.615,,0.277,0.778,0.554,0.459,,,
"Big Lake, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",2.83,21.01,109199,,,0.0238,2800,115,136,195,0.29530434782608694,0.964,0.02400000000000002,0.654,,0.277,0.778,0.554,0.459,,,
"Victoria, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.92,2.32,157528,,,0.0238,2800,115,136,195,0.2003478260869565,0.812,0.954,0.941,,0.277,0.778,0.554,0.459,,,
"Greenwood, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.88,2.17,147792,,,0.0238,2800,115,136,195,0.19617391304347825,0.793,0.96,0.912,,0.277,0.778,0.554,0.459,,,
"Chaska, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.85,8.02,127124,,,0.0238,2800,115,136,195,0.1930434782608696,0.782,0.368,0.81,,0.277,0.778,0.554,0.459,,,
"Shakopee, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.84,7.52,130421,,,0.0238,2800,115,136,195,0.192,0.778,0.41800000000000004,0.837,,0.277,0.778,0.554,0.459,,,
"Shorewood, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.78,3.9,149781,,,0.0238,2800,115,136,195,0.1857391304347826,0.751,0.856,0.919,,0.277,0.778,0.554,0.459,,,
"Excelsior, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.78,3.58,150426,,,0.0238,2800,115,136,195,0.1857391304347826,0.751,0.884,0.921,,0.277,0.778,0.554,0.459,,,
"Carver, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.77,8.86,120014,,,0.0238,2800,115,136,195,0.18469565217391307,0.746,0.29700000000000004,0.755,,0.277,0.778,0.554,0.459,,,
"Chanhassen, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.76,5.63,144515,,,0.0238,2800,115,136,195,0.18365217391304348,0.74,0.653,0.902,,0.277,0.778,0.554,0.459,,,
"Spring Park, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.76,5.25,146612,,,0.0238,2800,115,136,195,0.18365217391304348,0.74,0.704,0.909,,0.277,0.778,0.554,0.459,,,
"Maple Plain, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.72,16,149229,1.0076,341100,0.0238,2800,115,136,195,0.17947826086956523,0.718,0.05300000000000005,0.917,0.017000000000000015,0.277,0.778,0.554,0.459,0.44714999999999994,1678,D
"Orono, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.72,6.95,141196,,,0.0238,2800,115,136,195,0.17947826086956523,0.718,0.476,0.889,,0.277,0.778,0.554,0.459,,,
"Minnetonka Beach, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.72,3.64,150740,,,0.0238,2800,115,136,195,0.17947826086956523,0.718,0.878,0.922,,0.277,0.778,0.554,0.459,,,
"Woodbury, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.7,5.28,121432,,,0.0238,2800,115,136,195,0.17739130434782607,0.705,0.7,0.766,,0.277,0.778,0.554,0.459,,,
"Minnetrista, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.68,6,134378,,,0.0238,2800,115,136,195,0.17530434782608695,0.693,0.603,0.855,,0.277,0.778,0.554,0.459,,,
"Mound, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.68,5.17,138121,,,0.0238,2800,115,136,195,0.17530434782608695,0.693,0.7170000000000001,0.877,,0.277,0.778,0.554,0.459,,,
"St. Bonifacius, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.68,6.81,135574,,,0.0238,2800,115,136,195,0.17530434782608695,0.693,0.495,0.863,,0.277,0.778,0.554,0.459,,,
"Hanover, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.65,6.03,134670,,,0.0238,2800,115,136,195,0.17217391304347823,0.674,0.6,0.857,,0.277,0.778,0.554,0.459,,,
"St. Michael, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.65,8.41,139948,0.101,37800,0.0238,2800,115,136,195,0.17217391304347823,0.674,0.33199999999999996,0.884,0.489,0.277,0.778,0.554,0.459,0.5160999999999999,1203,C
"Cottage Grove, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.62,5.1,124452,,,0.0238,2800,115,136,195,0.16904347826086957,0.654,0.725,0.787,,0.277,0.778,0.554,0.459,,,
"Dellwood, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.61,7.07,116155,,,0.0238,2800,115,136,195,0.168,0.647,0.46199999999999997,0.721,,0.277,0.778,0.554,0.459,,,
"White Bear Lake, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.61,5.66,117322,,,0.0238,2800,115,136,195,0.168,0.647,0.648,0.731,,0.277,0.778,0.554,0.459,,,
"Oakdale, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.6,5.82,93340,,,0.0238,2800,115,136,195,0.16695652173913045,0.642,0.63,0.462,,0.277,0.778,0.554,0.459,,,
"Hopkins, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.59,8.61,133551,,,0.0238,2800,115,136,195,0.16591304347826089,0.635,0.31599999999999995,0.85,,0.277,0.778,0.554,0.459,,,
"Hastings, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.58,11.83,98677,,,0.0238,2800,115,136,195,0.16486956521739132,0.629,0.136,0.531,,0.277,0.778,0.554,0.459,,,
"Independence, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.58,8.01,143618,,,0.0238,2800,115,136,195,0.16486956521739132,0.629,0.368,0.898,,0.277,0.778,0.554,0.459,,,
"Willernie, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.58,6.92,109009,,,0.0238,2800,115,136,195,0.16486956521739132,0.629,0.481,0.65,,0.277,0.778,0.554,0.459,,,
"Prescott, WI",WI,"Minneapolis-St. Paul-Bloomington, MN-WI",1.58,11.15,100363,,,0.0238,2800,115,136,195,0.16486956521739132,0.629,0.16300000000000003,0.555,,0.277,0.778,0.554,0.459,,,
"North St. Paul, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.54,4.38,89874,,,0.0238,2800,115,136,195,0.16069565217391305,0.598,0.808,0.417,,0.277,0.778,0.554,0.459,,,
"Loretto, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.53,12.61,171942,1.7875,341100,0.0238,2800,115,136,195,0.15965217391304348,0.591,0.10999999999999999,0.969,0.008000000000000007,0.277,0.778,0.554,0.459,0.43529999999999996,1732,D
"Edina, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.53,6.16,116404,,,0.0238,2800,115,136,195,0.15965217391304348,0.591,0.5840000000000001,0.723,,0.277,0.778,0.554,0.459,,,
"Mahtomedi, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.53,5.1,112492,,,0.0238,2800,115,136,195,0.15965217391304348,0.591,0.725,0.688,,0.277,0.778,0.554,0.459,,,
"Eden Prairie, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.52,6.68,135886,,,0.0238,2800,115,136,195,0.15860869565217392,0.581,0.51,0.864,,0.277,0.778,0.554,0.459,,,
"Vadnais Heights, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.49,6.64,102009,,,0.0238,2800,115,136,195,0.1554782608695652,0.555,0.516,0.576,,0.277,0.778,0.554,0.459,,,
"Mendota, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.48,5.83,99933,,,0.0238,2800,115,136,195,0.15443478260869564,0.549,0.628,0.549,,0.277,0.778,0.554,0.459,,,
"Osseo, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.46,6.85,106698,0.0703,91275,0.0238,2800,115,136,195,0.15234782608695652,0.534,0.49,0.625,0.618,0.277,0.778,0.554,0.459,0.5132,1234,C
"Richfield, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.44,4.29,116764,,,0.0238,2800,115,136,195,0.1502608695652174,0.514,0.821,0.727,,0.277,0.778,0.554,0.459,,,
"St. Paul Park, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.44,6.64,113563,,,0.0238,2800,115,136,195,0.1502608695652174,0.514,0.516,0.697,,0.277,0.778,0.554,0.459,,,
"Farmington, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.43,7.07,128673,,,0.0238,2800,115,136,195,0.14921739130434783,0.502,0.46199999999999997,0.823,,0.277,0.778,0.554,0.459,,,
"Minnetonka, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.43,7,125438,,,0.0238,2800,115,136,195,0.14921739130434783,0.502,0.47,0.796,,0.277,0.778,0.554,0.459,,,
"Wayzata, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.43,5.58,145585,,,0.0238,2800,115,136,195,0.14921739130434783,0.502,0.6599999999999999,0.906,,0.277,0.778,0.554,0.459,,,
"Medicine Lake, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.42,10.85,113019,,,0.0238,2800,115,136,195,0.14817391304347827,0.492,0.17600000000000005,0.694,,0.277,0.778,0.554,0.459,,,
"Falcon Heights, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.42,6.74,82932,,,0.0238,2800,115,136,195,0.14817391304347827,0.492,0.502,0.321,,0.277,0.778,0.554,0.459,,,
"Minneapolis, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.42,6.72,89344,,,0.0238,2800,115,136,195,0.14817391304347827,0.492,0.505,0.409,,0.277,0.778,0.554,0.459,,,
"Newport, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.42,5.09,107744,,,0.0238,2800,115,136,195,0.14817391304347827,0.492,0.726,0.634,,0.277,0.778,0.554,0.459,,,
"Andover, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.41,6.67,111466,,,0.0238,2800,115,136,195,0.14713043478260868,0.486,0.512,0.679,,0.277,0.778,0.554,0.459,,,
"Elk River, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.4,8.66,114632,0.1142,44767,0.0238,2800,115,136,195,0.14608695652173911,0.476,0.31200000000000006,0.708,0.43600000000000005,0.277,0.778,0.554,0.459,0.46104999999999996,1619,C
"Golden Valley, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.4,9.39,101399,,,0.0238,2800,115,136,195,0.14608695652173911,0.476,0.26,0.568,,0.277,0.778,0.554,0.459,,,
"Medina, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.39,6.96,165455,0.8463,341100,0.0238,2800,115,136,195,0.14504347826086955,0.465,0.475,0.958,0.025000000000000022,0.277,0.778,0.554,0.459,0.48339999999999994,1467,C
"Lake Elmo, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.39,10.58,130100,,,0.0238,2800,115,136,195,0.14504347826086955,0.465,0.18899999999999995,0.835,,0.277,0.778,0.554,0.459,,,
"New Prague, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.39,8.38,114899,,,0.0238,2800,115,136,195,0.14504347826086955,0.465,0.33499999999999996,0.711,,0.277,0.778,0.554,0.459,,,
"Heidelberg, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.39,8,100183,,,0.0238,2800,115,136,195,0.14504347826086955,0.465,0.37,0.552,,0.277,0.778,0.554,0.459,,,
"Roseville, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.39,6.56,83668,,,0.0238,2800,115,136,195,0.14504347826086955,0.465,0.526,0.331,,0.277,0.778,0.554,0.459,,,
"Little Canada, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.39,5.19,87764,,,0.0238,2800,115,136,195,0.14504347826086955,0.465,0.7130000000000001,0.382,,0.277,0.778,0.554,0.459,,,
"North Oaks, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.38,4.56,119501,0.035,16640,0.0238,2800,115,136,195,0.144,0.454,0.788,0.749,0.8109999999999999,0.277,0.778,0.554,0.459,0.5726500000000001,773,B
"Shoreview, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.38,6.56,108266,,,0.0238,2800,115,136,195,0.144,0.454,0.526,0.641,,0.277,0.778,0.554,0.459,,,
"Hugo, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.37,4.02,137036,0.1117,16640,0.0238,2800,115,136,195,0.14295652173913045,0.443,0.846,0.871,0.44499999999999995,0.277,0.778,0.554,0.459,0.5698500000000001,797,B
"Coon Rapids, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.37,5.69,105327,0.0514,58050,0.0238,2800,115,136,195,0.14295652173913045,0.443,0.645,0.61,0.723,0.277,0.778,0.554,0.459,0.5304999999999999,1086,C
"Lilydale, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.37,6.9,87002,0.0155,32800,0.0238,2800,115,136,195,0.14295652173913045,0.443,0.484,0.373,0.94,0.277,0.778,0.554,0.459,0.49729999999999996,1351,C
"Corcoran, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.36,2.99,170346,1.9308,432375,0.0238,2800,115,136,195,0.14191304347826086,0.431,0.923,0.968,0.007000000000000006,0.277,0.778,0.554,0.459,0.5658000000000001,817,B
"Inver Grove Heights, MN",MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1.36,7.38,106036,,,0.0238,2800,115,136,195,0.14191304347826086,0.431,0.43200000000000005,0.617,,0.277,0.778,0.554,0.459,,,
